"DatabaseName","SchemaName","TableName","Rows"
"Alromaizan","dbo","StockTransferVoucherDetails","0"
"Alromaizan","dbo","StoreInfo","0"
"Alromaizan","dbo","SubmittedTechnician","0"
"Alromaizan","dbo","Surgery","0"
"Alromaizan","dbo","SurgeryAnalysis","0"
"Alromaizan","dbo","SurgeryAnalysisImage","0"
"Alromaizan","dbo","SurgeryImage","0"
"Alromaizan","dbo","SurgeryMedicine","0"
"Alromaizan","dbo","SurgeryRay","0"
"Alromaizan","dbo","SurgeryRayImage","0"
"Alromaizan","dbo","SyncedDepartment","0"
"Alromaizan","dbo","sysdiagrams","0"
"Alromaizan","dbo","SystemPage","401"
"Alromaizan","dbo","SystemSetting","1"
"Alromaizan","dbo","Table","10"
"Alromaizan","dbo","TaskLog","0"
"Alromaizan","dbo","TaskStatus","6"
"Alromaizan","dbo","TaxesPercentage","3"
"Alromaizan","dbo","Techanician","0"
"Alromaizan","dbo","TechanicianService","2"
"Alromaizan","dbo","TechnicianAttachedFiles","0"
"Alromaizan","dbo","transactionsVatDetails","0"
"Alromaizan","dbo","UpdatedTransaction","0"
"Alromaizan","dbo","UpdatedTransactionDetails","0"
"Alromaizan","dbo","UpdatedTransactionPaymentMethods","0"
"Alromaizan","dbo","UserCashBox","1"
"Alromaizan","dbo","UserDepartment","1"
"Alromaizan","dbo","UserHomePage","842"
"Alromaizan","dbo","UserMessage","0"
"Alromaizan","dbo","UserNotificationSetting","0"
"Alromaizan","dbo","UserPos","3"
"Alromaizan","dbo","UserPrivilege","1310"
"Alromaizan","dbo","UserReports","0"
"Alromaizan","dbo","Users","0"
"Alromaizan","dbo","UserTask","4"
"Alromaizan","dbo","UserWareHouse","1"
"Alromaizan","dbo","VacationRequest","0"
"Alromaizan","dbo","VehicleStatus","5"
"Alromaizan","dbo","VehicleStock","0"
"Alromaizan","dbo","Vendor","1"
"Alromaizan","dbo","VendorOpenningBalance","0"
"Alromaizan","dbo","VendorsGroup","1"
"Alromaizan","dbo","Warehouse","1"
"Alromaizan","dbo","WarehouseOB","0"
"Alromaizan","dbo","WarehouseOBDetails","0"
"Alromaizan","dbo","WarrantyType","2"
"Alromaizan","dbo","WishList","0"
"Alromaizan","dbo","WorkStatus","3"
"Alromaizan","dbo","WorkTeam","0"
